ID,date,from,day_recorded,month_recorded,dnoregion,regionid,intensity_forecast,intensity_index,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
743,2023-12-30,20:00,Saturday,December,SP Manweb,6,10,very low,0.3,0.0,5.7,1.7,17.4,0,8.0,0.0,66.9
744,2023-12-30,20:00,Saturday,December,WPD South Wales,7,58,low,1.1,0.1,4.6,14.0,14.2,0,2.2,0.0,64.0
745,2023-12-30,20:00,Saturday,December,WPD West Midlands,8,23,very low,1.6,0.1,6.9,4.7,23.1,0,3.4,0.0,60.2
746,2023-12-30,20:00,Saturday,December,WPD East Midlands,9,66,low,4.6,0.3,7.2,13.7,6.7,0,0.2,0.0,67.4
747,2023-12-30,20:00,Saturday,December,UKPN East,10,19,very low,0.0,0.0,18.1,1.4,17.8,0,0.1,0.0,62.6
748,2023-12-30,20:00,Saturday,December,WPD South West,11,89,low,1.0,0.1,31.8,20.1,3.2,0,1.2,0.0,42.7
749,2023-12-30,20:00,Saturday,December,SSE South,12,85,low,1.1,0.1,38.1,18.7,4.2,0,1.5,0.0,36.2
750,2023-12-30,20:00,Saturday,December,UKPN London,13,27,very low,0.0,0.0,43.9,3.6,9.3,0,1.5,0.0,41.8
751,2023-12-30,20:00,Saturday,December,UKPN South East,14,34,very low,0.0,0.0,64.8,5.3,0.0,0,2.8,0.0,27.1
752,2023-12-30,20:00,Saturday,December,England,15,35,very low,2.6,0.1,21.2,6.5,16.3,0,1.3,0.0,52.1
753,2023-12-30,20:00,Saturday,December,Scotland,16,5,very low,0.2,0.0,1.6,0.9,12.5,0,8.9,0.0,75.9
754,2023-12-30,20:00,Saturday,December,Wales,17,43,low,0.1,0.0,3.2,10.3,5.6,0,13.0,0.0,67.7
755,2023-12-30,20:00,Saturday,December,GB,18,32,very low,2.1,0.1,17.4,6.0,15.0,0,3.1,0.0,56.2
756,2023-12-30,20:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,19.6,0.0,80.4
757,2023-12-30,20:30,Saturday,December,SP Distribution,2,5,very low,0.3,0.0,0.8,1.0,15.6,0,8.4,0.0,73.8
758,2023-12-30,20:30,Saturday,December,Electricity North West,3,4,very low,0.7,0.0,4.7,0.8,37.5,0,2.2,0.0,54.1
759,2023-12-30,20:30,Saturday,December,NPG North East,4,8,very low,3.9,0.0,28.5,0.2,43.5,0,2.1,0.0,21.8
760,2023-12-30,20:30,Saturday,December,NPG Yorkshire,5,45,low,13.0,0.0,5.7,7.3,8.5,0,0.4,0.0,65.0
761,2023-12-30,20:30,Saturday,December,SP Manweb,6,8,very low,0.4,0.0,6.5,0.9,18.1,0,5.4,0.0,68.7
762,2023-12-30,20:30,Saturday,December,WPD South Wales,7,67,low,1.0,0.3,3.0,15.8,13.1,0,1.6,0.0,65.2
763,2023-12-30,20:30,Saturday,December,WPD West Midlands,8,23,very low,1.7,0.6,4.8,3.7,24.1,0,2.7,0.0,62.5
764,2023-12-30,20:30,Saturday,December,WPD East Midlands,9,79,low,5.1,2.3,3.0,12.7,6.3,0,0.2,0.0,70.4
765,2023-12-30,20:30,Saturday,December,UKPN East,10,9,very low,0.0,0.0,4.2,1.6,20.7,0,0.0,0.0,73.5
766,2023-12-30,20:30,Saturday,December,WPD South West,11,112,low,1.2,0.5,24.2,25.7,3.6,0,1.2,0.0,43.7
767,2023-12-30,20:30,Saturday,December,SSE South,12,90,low,1.5,0.6,30.7,19.3,5.3,0,1.6,0.0,41.0
768,2023-12-30,20:30,Saturday,December,UKPN London,13,23,very low,0.0,0.0,34.8,3.8,10.9,0,1.6,0.0,48.8
769,2023-12-30,20:30,Saturday,December,UKPN South East,14,35,very low,0.0,0.0,61.4,5.8,0.8,0,3.0,0.0,29.0
770,2023-12-30,20:30,Saturday,December,England,15,37,very low,2.7,0.4,16.1,6.8,17.0,0,1.4,0.0,55.6
771,2023-12-30,20:30,Saturday,December,Scotland,16,5,very low,0.2,0.0,1.2,0.9,12.7,0,9.5,0.0,75.5
772,2023-12-30,20:30,Saturday,December,Wales,17,50,low,0.1,0.0,4.0,11.9,5.6,0,10.7,0.0,67.7
773,2023-12-30,20:30,Saturday,December,GB,18,34,very low,2.2,0.4,13.3,6.4,15.7,0,3.1,0.0,59.0
774,2023-12-30,21:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,19.7,0.0,80.3
775,2023-12-30,21:00,Saturday,December,SP Distribution,2,6,very low,0.3,0.0,1.0,1.2,15.5,0,8.9,0.0,73.1
776,2023-12-30,21:00,Saturday,December,Electricity North West,3,4,very low,0.7,0.0,4.2,0.7,38.7,0,2.4,0.0,53.4
777,2023-12-30,21:00,Saturday,December,NPG North East,4,8,very low,3.9,0.0,26.7,0.3,44.9,0,2.4,0.0,21.7
778,2023-12-30,21:00,Saturday,December,NPG Yorkshire,5,48,low,13.8,0.0,5.0,8.0,7.4,0,0.5,0.0,65.3
779,2023-12-30,21:00,Saturday,December,SP Manweb,6,5,very low,0.4,0.0,3.6,0.7,19.4,0,5.8,0.1,70.0
780,2023-12-30,21:00,Saturday,December,WPD South Wales,7,76,low,1.0,0.6,2.0,17.4,12.4,0,1.5,0.0,65.2
781,2023-12-30,21:00,Saturday,December,WPD West Midlands,8,29,very low,1.7,1.1,3.5,4.0,24.5,0,2.8,0.0,62.3
782,2023-12-30,21:00,Saturday,December,WPD East Midlands,9,102,low,5.0,4.5,2.4,13.4,5.5,0,0.2,0.0,69.1
783,2023-12-30,21:00,Saturday,December,UKPN East,10,7,very low,0.0,0.0,3.1,1.2,21.4,0,0.0,0.0,74.3
784,2023-12-30,21:00,Saturday,December,WPD South West,11,142,moderate,1.0,1.0,21.7,32.4,3.9,0,1.0,0.1,38.9
785,2023-12-30,21:00,Saturday,December,SSE South,12,95,low,1.4,1.6,31.2,18.4,6.1,0,1.6,0.0,39.8
786,2023-12-30,21:00,Saturday,December,UKPN London,13,20,very low,0.0,0.0,33.8,3.3,12.6,0,1.5,0.0,48.8
787,2023-12-30,21:00,Saturday,December,UKPN South East,14,32,very low,0.0,0.0,61.2,5.2,1.8,0,3.0,0.0,28.7
788,2023-12-30,21:00,Saturday,December,England,15,42,low,2.7,0.9,15.6,7.0,17.2,0,1.5,0.1,54.9
789,2023-12-30,21:00,Saturday,December,Scotland,16,6,very low,0.2,0.0,2.6,0.9,13.6,0,9.9,0.1,72.7
790,2023-12-30,21:00,Saturday,December,Wales,17,48,low,0.1,0.0,4.0,11.4,6.3,0,10.3,0.1,67.7
791,2023-12-30,21:00,Saturday,December,GB,18,38,very low,2.3,0.7,13.3,6.6,16.1,0,3.1,0.1,57.9
792,2023-12-30,21:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,21.4,0.0,78.6
793,2023-12-30,21:30,Saturday,December,SP Distribution,2,7,very low,0.4,0.0,0.6,1.4,15.2,0,9.1,0.0,73.3
794,2023-12-30,21:30,Saturday,December,Electricity North West,3,4,very low,0.7,0.0,2.1,0.6,39.1,0,2.3,0.0,55.1
795,2023-12-30,21:30,Saturday,December,NPG North East,4,9,very low,4.9,0.0,15.2,0.4,51.3,0,2.8,0.0,25.5
796,2023-12-30,21:30,Saturday,December,NPG Yorkshire,5,56,low,15.9,0.0,2.5,9.3,6.9,0,0.4,0.0,65.0
797,2023-12-30,21:30,Saturday,December,SP Manweb,6,6,very low,0.4,0.0,2.6,1.1,19.4,0,6.4,0.0,70.1
798,2023-12-30,21:30,Saturday,December,WPD South Wales,7,96,low,1.0,0.6,1.0,22.6,11.2,0,1.4,0.0,62.3
799,2023-12-30,21:30,Saturday,December,WPD West Midlands,8,31,very low,2.0,1.3,2.0,3.9,25.1,0,3.1,0.0,62.5
800,2023-12-30,21:30,Saturday,December,WPD East Midlands,9,116,low,6.9,5.4,1.1,14.4,4.6,0,0.2,0.0,67.5
801,2023-12-30,21:30,Saturday,December,UKPN East,10,7,very low,0.0,0.0,0.0,1.7,21.7,0,0.0,0.0,76.6
802,2023-12-30,21:30,Saturday,December,WPD South West,11,174,moderate,1.6,1.3,9.5,40.2,4.7,0,1.0,0.0,41.8
803,2023-12-30,21:30,Saturday,December,SSE South,12,116,low,2.5,2.0,15.1,23.1,7.1,0,1.5,0.0,48.6
804,2023-12-30,21:30,Saturday,December,UKPN London,13,20,very low,0.0,0.0,18.8,4.2,14.3,0,1.4,0.0,61.4
805,2023-12-30,21:30,Saturday,December,UKPN South East,14,38,very low,0.0,0.0,42.6,7.3,3.5,0,3.2,0.0,43.3
806,2023-12-30,21:30,Saturday,December,England,15,51,low,3.4,1.1,9.0,8.9,17.8,0,1.6,0.0,58.3
807,2023-12-30,21:30,Saturday,December,Scotland,16,6,very low,0.3,0.0,1.4,1.1,14.2,0,10.2,0.0,72.8
808,2023-12-30,21:30,Saturday,December,Wales,17,48,low,0.1,0.0,3.7,11.3,6.8,0,11.4,0.0,66.7
809,2023-12-30,21:30,Saturday,December,GB,18,45,low,2.8,0.9,7.8,8.1,16.7,0,3.2,0.0,60.6
810,2023-12-30,22:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,20.9,0.0,79.1
811,2023-12-30,22:00,Saturday,December,SP Distribution,2,10,very low,0.5,0.0,3.9,1.6,14.7,0,8.3,0.1,70.9
812,2023-12-30,22:00,Saturday,December,Electricity North West,3,4,very low,0.7,0.0,2.4,0.5,39.7,0,2.0,0.1,54.4
813,2023-12-30,22:00,Saturday,December,NPG North East,4,10,very low,5.5,0.0,14.1,0.5,51.3,0,2.8,0.3,25.5
814,2023-12-30,22:00,Saturday,December,NPG Yorkshire,5,64,low,19.0,0.0,1.8,10.3,6.0,0,0.3,0.2,62.4
815,2023-12-30,22:00,Saturday,December,SP Manweb,6,5,very low,0.4,0.0,2.2,0.7,19.7,0,4.9,0.1,72.0
816,2023-12-30,22:00,Saturday,December,WPD South Wales,7,110,low,1.1,0.5,0.8,26.4,9.8,0,1.0,0.2,60.2
817,2023-12-30,22:00,Saturday,December,WPD West Midlands,8,32,very low,2.5,1.3,2.0,4.1,24.8,0,2.4,0.1,62.8
818,2023-12-30,22:00,Saturday,December,WPD East Midlands,9,119,low,8.4,5.4,0.8,14.9,4.1,0,0.2,0.1,66.2
819,2023-12-30,22:00,Saturday,December,UKPN East,10,6,very low,0.0,0.0,0.0,1.4,21.6,0,0.0,0.0,77.0
820,2023-12-30,22:00,Saturday,December,WPD South West,11,162,moderate,2.2,1.4,9.5,36.8,5.0,0,0.9,0.0,44.2
821,2023-12-30,22:00,Saturday,December,SSE South,12,123,moderate,3.1,2.0,13.6,24.7,7.5,0,1.3,0.0,47.8
822,2023-12-30,22:00,Saturday,December,UKPN London,13,20,very low,0.0,0.0,17.3,4.1,15.0,0,1.2,0.0,62.4
823,2023-12-30,22:00,Saturday,December,UKPN South East,14,39,very low,0.0,0.0,40.2,7.7,4.4,0,3.1,0.0,44.5
824,2023-12-30,22:00,Saturday,December,England,15,53,low,4.0,1.1,8.5,9.2,18.0,0,1.5,0.0,57.7
825,2023-12-30,22:00,Saturday,December,Scotland,16,8,very low,0.3,0.0,3.1,1.2,14.1,0,9.2,0.3,71.7
826,2023-12-30,22:00,Saturday,December,Wales,17,51,low,0.2,0.0,1.4,12.5,6.4,0,9.2,0.2,70.0
827,2023-12-30,22:00,Saturday,December,GB,18,47,low,3.3,0.9,7.4,8.4,16.7,0,2.9,0.1,60.2
828,2023-12-30,22:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,22.5,0.0,77.5
829,2023-12-30,22:30,Saturday,December,SP Distribution,2,11,very low,0.5,0.0,3.7,1.9,15.1,0,8.5,0.0,70.4
830,2023-12-30,22:30,Saturday,December,Electricity North West,3,4,very low,0.5,0.0,0.9,0.7,40.4,0,2.1,0.0,55.4
831,2023-12-30,22:30,Saturday,December,NPG North East,4,11,very low,5.8,0.0,1.5,0.7,56.2,0,3.3,0.0,32.4
832,2023-12-30,22:30,Saturday,December,NPG Yorkshire,5,70,low,19.6,0.0,0.1,11.7,6.0,0,0.3,0.0,62.3
833,2023-12-30,22:30,Saturday,December,SP Manweb,6,6,very low,0.4,0.0,1.5,1.2,20.5,0,3.7,0.0,72.9
834,2023-12-30,22:30,Saturday,December,WPD South Wales,7,110,low,1.0,0.5,0.4,26.5,10.4,0,0.8,0.0,60.5
835,2023-12-30,22:30,Saturday,December,WPD West Midlands,8,31,very low,2.5,1.2,0.9,4.1,25.9,0,2.1,0.0,63.3
836,2023-12-30,22:30,Saturday,December,WPD East Midlands,9,118,low,9.1,5.2,0.3,14.8,4.0,0,0.2,0.0,66.5
837,2023-12-30,22:30,Saturday,December,UKPN East,10,9,very low,0.0,0.0,3.5,1.6,20.7,0,0.0,0.0,74.2
838,2023-12-30,22:30,Saturday,December,WPD South West,11,181,moderate,2.4,1.4,4.2,41.4,5.1,0,0.8,0.0,44.6
839,2023-12-30,22:30,Saturday,December,SSE South,12,131,moderate,3.6,2.1,6.4,26.7,8.1,0,1.2,0.0,51.8
840,2023-12-30,22:30,Saturday,December,UKPN London,13,20,very low,0.0,0.0,10.7,4.0,16.0,0,1.1,0.0,68.2
841,2023-12-30,22:30,Saturday,December,UKPN South East,14,41,low,0.0,0.0,24.2,8.5,5.6,0,3.5,0.0,58.2
842,2023-12-30,22:30,Saturday,December,England,15,56,low,4.2,1.0,4.6,10.0,18.3,0,1.6,0.0,60.3
843,2023-12-30,22:30,Saturday,December,Scotland,16,8,very low,0.3,0.0,3.1,1.4,14.6,0,10.3,0.0,70.2
844,2023-12-30,22:30,Saturday,December,Wales,17,48,low,0.2,0.0,1.5,11.7,7.0,0,7.4,0.0,72.2
845,2023-12-30,22:30,Saturday,December,GB,18,50,low,3.5,0.9,4.2,9.1,17.2,0,3.0,0.0,62.2
846,2023-12-30,23:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,22.8,0.0,77.2
847,2023-12-30,23:00,Saturday,December,SP Distribution,2,11,very low,0.5,0.0,2.9,2.0,16.0,0,8.2,0.1,70.3
848,2023-12-30,23:00,Saturday,December,Electricity North West,3,4,very low,0.5,0.0,0.7,0.8,40.6,0,1.9,0.0,55.5
849,2023-12-30,23:00,Saturday,December,NPG North East,4,11,very low,6.0,0.0,1.1,0.8,58.2,0,3.0,0.1,30.8
850,2023-12-30,23:00,Saturday,December,NPG Yorkshire,5,71,low,19.7,0.0,0.1,12.0,6.0,0,0.3,0.0,61.8
851,2023-12-30,23:00,Saturday,December,SP Manweb,6,6,very low,0.4,0.0,1.2,1.1,21.1,0,4.2,0.1,72.0
852,2023-12-30,23:00,Saturday,December,WPD South Wales,7,117,low,0.9,0.5,0.3,28.1,11.6,0,0.9,0.2,57.6
853,2023-12-30,23:00,Saturday,December,WPD West Midlands,8,29,very low,2.5,1.3,0.7,3.4,26.5,0,2.2,0.1,63.3
854,2023-12-30,23:00,Saturday,December,WPD East Midlands,9,108,low,9.3,5.4,0.3,11.6,4.3,0,0.1,0.0,68.9
855,2023-12-30,23:00,Saturday,December,UKPN East,10,12,very low,0.0,0.0,4.1,2.3,20.9,0,0.0,0.0,72.7
856,2023-12-30,23:00,Saturday,December,WPD South West,11,181,moderate,2.4,1.3,4.0,41.7,5.0,0,0.8,0.4,44.4
857,2023-12-30,23:00,Saturday,December,SSE South,12,130,moderate,3.7,2.2,6.1,26.2,7.9,0,1.3,0.2,52.4
858,2023-12-30,23:00,Saturday,December,UKPN London,13,22,very low,0.0,0.0,10.5,4.4,15.6,0,1.2,0.0,68.3
859,2023-12-30,23:00,Saturday,December,UKPN South East,14,41,low,0.0,0.0,23.4,8.5,5.0,0,3.6,0.1,59.3
860,2023-12-30,23:00,Saturday,December,England,15,56,low,4.2,1.1,4.6,9.9,18.5,0,1.5,0.0,60.2
861,2023-12-30,23:00,Saturday,December,Scotland,16,8,very low,0.4,0.0,2.3,1.4,14.3,0,11.1,0.3,70.2
862,2023-12-30,23:00,Saturday,December,Wales,17,48,low,0.2,0.0,1.1,12.0,7.3,0,7.6,0.3,71.6
863,2023-12-30,23:00,Saturday,December,GB,18,50,low,3.5,0.9,4.1,9.0,17.4,0,3.0,0.1,62.1
864,2023-12-30,23:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,21.6,0.0,78.4
865,2023-12-30,23:30,Saturday,December,SP Distribution,2,10,very low,0.6,0.0,2.6,1.8,23.7,0,6.5,0.0,64.9
866,2023-12-30,23:30,Saturday,December,Electricity North West,3,3,very low,0.4,0.0,0.7,0.6,41.0,0,1.7,0.0,55.6
867,2023-12-30,23:30,Saturday,December,NPG North East,4,8,very low,3.3,0.0,1.1,0.8,60.0,0,2.9,0.0,31.8
868,2023-12-30,23:30,Saturday,December,NPG Yorkshire,5,70,low,22.4,0.0,0.1,10.9,5.1,0,0.2,0.0,61.3
869,2023-12-30,23:30,Saturday,December,SP Manweb,6,4,very low,0.3,0.0,1.0,0.8,22.9,0,7.1,0.0,67.8
870,2023-12-30,23:30,Saturday,December,WPD South Wales,7,95,low,1.3,0.6,0.4,22.0,12.7,0,1.4,0.0,61.6
871,2023-12-30,23:30,Saturday,December,WPD West Midlands,8,30,very low,2.6,1.3,0.8,3.5,26.8,0,3.0,0.0,62.0
872,2023-12-30,23:30,Saturday,December,WPD East Midlands,9,110,low,9.6,5.4,0.6,12.1,4.2,0,0.1,0.0,68.1
873,2023-12-30,23:30,Saturday,December,UKPN East,10,16,very low,0.0,0.0,5.0,3.0,19.5,0,0.0,0.0,72.4
874,2023-12-30,23:30,Saturday,December,WPD South West,11,200,high,2.1,1.2,4.8,46.7,4.8,0,0.8,0.0,39.6
875,2023-12-30,23:30,Saturday,December,SSE South,12,107,low,3.8,2.1,9.0,20.4,8.0,0,1.4,0.0,55.3
876,2023-12-30,23:30,Saturday,December,UKPN London,13,33,very low,0.0,0.0,12.8,7.0,13.1,0,1.0,0.0,66.0
877,2023-12-30,23:30,Saturday,December,UKPN South East,14,62,low,0.0,0.0,26.3,13.9,3.5,0,2.8,0.0,53.4
878,2023-12-30,23:30,Saturday,December,England,15,57,low,4.5,1.1,5.4,10.0,18.9,0,1.4,0.0,58.8
879,2023-12-30,23:30,Saturday,December,Scotland,16,7,very low,0.3,0.0,2.2,1.3,15.4,0,8.4,0.0,72.4
880,2023-12-30,23:30,Saturday,December,Wales,17,37,very low,0.2,0.0,1.0,9.0,7.1,0,13.1,0.0,69.6
881,2023-12-30,23:30,Saturday,December,GB,18,50,low,3.7,0.9,4.8,9.0,17.7,0,2.9,0.0,61.0
